Zeit von [CET/CEST],Zeit bis [CET/CEST],Wind [MW],Solar [MW],Biomasse [MW],Gas [MW],Kohle [MW],Öl [MW],Geothermie [MW],Pumpspeicher [MW],Lauf- und Schwellwasser [MW],Speicher [MW],Sonstige Erneuerbare [MW],Müll [MW],Andere [MW],date
09.03.2021 00:00:00,09.03.2021 00:15:00,5808,7556,17280,202302.39999999997,0,0,6.912000000000004,77120.80000000003,209128.8,49346.4,0,9600,2112,09.03.2021
10.03.2021 00:00:00,10.03.2021 00:15:00,13136,7532,17320,175297.19999999995,0,0,6.912000000000004,62897.60000000002,209558.7999999999,40551.2,0,9600,2112,10.03.2021
11.03.2021 00:00:00,11.03.2021 00:15:00,149540,3172,17476,143927.6,0,0,6.912000000000004,45922.80000000001,202932.39999999997,24422.8,0,9600,2112,11.03.2021
12.03.2021 00:00:00,12.03.2021 00:15:00,160228,8816,17640,120346.80000000003,0,0,6.912000000000004,11916.800000000003,212497.99999999997,19293.200000000004,0,9600,2112,12.03.2021
13.03.2021 00:00:00,13.03.2021 00:15:00,159156,10236,17700,74824.00000000004,0,0,6.912000000000004,-48433.60000000001,212752.8,11023.199999999999,0,9600,2112,13.03.2021
14.03.2021 00:00:00,14.03.2021 00:15:00,147264,5008,17700,69650,0,0,6.912000000000004,-30805.599999999973,209115.59999999992,21847.199999999997,0,9600,2112,14.03.2021
15.03.2021 00:00:00,15.03.2021 00:15:00,154612,8308,17652,128832.80000000003,0,0,6.912000000000004,45212.799999999996,210906.0000000001,27028.399999999994,0,9600,2112,15.03.2021
16.03.2021 00:00:00,16.03.2021 00:15:00,245508,6600,17660,136562.80000000005,0,0,6.912000000000004,72215.6,214072.4,29430,0,9600,2112,16.03.2021
17.03.2021 00:00:00,17.03.2021 00:15:00,181348,9008,17712,136384,0,0,6.912000000000004,48093.6,222997.19999999998,35866.4,0,9600,2112,17.03.2021
18.03.2021 00:00:00,18.03.2021 00:15:00,106924,8372,17664,142103.2,0,0,6.912000000000004,73325.59999999999,230839.20000000004,34846.8,0,9600,2112,18.03.2021
19.03.2021 00:00:00,19.03.2021 00:15:00,26048,8460,17600,145085.19999999992,0,0,6.912000000000004,51907.99999999997,224284.7999999999,32510,0,9600,2112,19.03.2021
20.03.2021 00:00:00,20.03.2021 00:15:00,72084,8808,17664,146973.99999999994,0,0,6.912000000000004,-1132.8000000000043,212654.39999999994,12589.599999999997,0,9600,2112,20.03.2021
21.03.2021 00:00:00,21.03.2021 00:15:00,93464,7012,17664,143726,0,0,6.912000000000004,-59941.200000000004,196112.80000000002,16238.8,0,9600,2112,21.03.2021
22.03.2021 00:00:00,22.03.2021 00:15:00,189900,10628,17664,147489.20000000004,0,0,6.912000000000004,40768.799999999996,194690.00000000003,31603.999999999996,0,9600,2112,22.03.2021
23.03.2021 00:00:00,23.03.2021 00:15:00,161616,7324,17664,154403.99999999997,0,0,6.912000000000004,40680.000000000015,200127.59999999998,19430.399999999994,0,9600,2112,23.03.2021
24.03.2021 00:00:00,24.03.2021 00:15:00,116668,10052,17628,165122.80000000005,0,0,6.912000000000004,42125.20000000002,194266.80000000005,15970.399999999998,0,9600,2112,24.03.2021
25.03.2021 00:00:00,25.03.2021 00:15:00,16080,14828,17484,171075.19999999992,0,0,6.912000000000004,54737.600000000006,207772.79999999996,23949.600000000002,0,9600,2112,25.03.2021
26.03.2021 00:00:00,26.03.2021 00:15:00,43812,15024,17524,142329.19999999995,0,0,6.912000000000004,41030.8,232198.39999999985,29067.60000000001,0,9600,2112,26.03.2021
27.03.2021 00:00:00,27.03.2021 00:15:00,115300,9552,17312,102054.40000000005,0,0,6.912000000000004,-6251.599999999978,248980.80000000005,12955.199999999997,0,9600,2112,27.03.2021
28.03.2021 00:00:00,28.03.2021 00:15:00,55292,10144,18996,87428.79999999997,0,0,6.624000000000004,-42046.39999999996,234853.99999999994,13602.8,0,9200,2024,28.03.2021
29.03.2021 00:00:00,29.03.2021 00:15:00,17184,13060,17312,120879.20000000001,0,0,6.912000000000004,20619.6,248544.4,20019.600000000006,0,9600,2112,29.03.2021
30.03.2021 00:00:00,30.03.2021 00:15:00,39784,15072,17532,154586.00000000003,0,0,6.912000000000004,40120.399999999994,260814.80000000002,29602.000000000004,0,9600,2112,30.03.2021
31.03.2021 00:00:00,31.03.2021 00:15:00,10444,16080,17280,134215.6,0,0,6.912000000000004,55997.99999999999,287030.40000000014,37662.8,0,9600,2112,31.03.2021
01.04.2021 00:00:00,01.04.2021 00:15:00,64012,15132,17228,93535.60000000002,0,0,6.912000000000004,32294.800000000003,320372.7999999999,37685.2,0,9600,2112,01.04.2021
02.04.2021 00:00:00,02.04.2021 00:15:00,111760,10044,17304,82787.6,0,0,6.912000000000004,-20340.800000000007,350762,38685.59999999999,0,9600,2112,02.04.2021
03.04.2021 00:00:00,03.04.2021 00:15:00,191500,9672,17116,62586.00000000001,0,0,6.912000000000004,-61520.40000000001,348724.7999999999,29463.999999999996,0,9600,2112,03.04.2021
04.04.2021 00:00:00,04.04.2021 00:15:00,67540,10716,17124,71056.79999999997,0,0,6.912000000000004,-35672.8,317538.3999999999,21516.399999999998,0,9600,2112,04.04.2021
05.04.2021 00:00:00,05.04.2021 00:15:00,112180,15156,17304,54137.200000000004,0,0,6.912000000000004,-54191.600000000006,271409.2,19758.800000000007,0,9600,2112,05.04.2021
06.04.2021 00:00:00,06.04.2021 00:15:00,178328,12136,17164,83872,0,0,6.912000000000004,102907.20000000003,255513.20000000007,41614.000000000015,0,9600,2112,06.04.2021
07.04.2021 00:00:00,07.04.2021 00:15:00,156080,12980,17084,96918.80000000003,0,0,6.912000000000004,88308.4,248446.39999999994,44726.000000000015,0,9600,2112,07.04.2021
08.04.2021 00:00:00,08.04.2021 00:15:00,173808,10948,17252,111973.19999999995,0,0,6.912000000000004,82492.00000000001,244192.4,44722.799999999996,0,9600,2112,08.04.2021
09.04.2021 00:00:00,09.04.2021 00:15:00,128120,8644,17308,92640.80000000002,0,0,6.912000000000004,3633.9999999999995,242967.6,39729.60000000001,0,9600,2112,09.04.2021
10.04.2021 00:00:00,10.04.2021 00:15:00,93092,16612,17188,88749.99999999999,0,0,6.912000000000004,7858.400000000003,245289.6,34524.80000000002,0,9600,2112,10.04.2021
11.04.2021 00:00:00,11.04.2021 00:15:00,224604,12104,16992,74722.79999999997,0,0,6.912000000000004,-82813.60000000006,252428.8,24466.399999999994,0,9600,2112,11.04.2021
12.04.2021 00:00:00,12.04.2021 00:15:00,129192,7368,15992,108194.79999999994,0,0,6.912000000000004,49277.60000000001,263407.5999999999,49607.2,0,9600,2112,12.04.2021
13.04.2021 00:00:00,13.04.2021 00:15:00,254256,8264,16280,168716.80000000002,0,0,6.912000000000004,39880,244056.80000000005,36963.6,0,9600,2112,13.04.2021
14.04.2021 00:00:00,14.04.2021 00:15:00,212760,11788,16288,127881.59999999998,0,0,6.912000000000004,36067.99999999999,243199.99999999988,31470.4,0,9600,2112,14.04.2021
15.04.2021 00:00:00,15.04.2021 00:15:00,146904,13236,16492,98202.8,0,0,6.912000000000004,25248.799999999996,238346.39999999997,29550.000000000015,0,9600,2112,15.04.2021
16.04.2021 00:00:00,16.04.2021 00:15:00,111008,14684,16560,132156,0,0,6.912000000000004,14275.599999999999,231833.1999999999,28675.199999999997,0,9600,2112,16.04.2021
17.04.2021 00:00:00,17.04.2021 00:15:00,54776,13316,18088,105994,0,0,6.912000000000004,-5062.400000000004,224945.19999999995,27634.39999999999,0,9600,2112,17.04.2021
18.04.2021 00:00:00,18.04.2021 00:15:00,58488,11760,18284,166119.6,0,0,6.912000000000004,-40752.39999999998,203502,18304.4,0,9600,2112,18.04.2021
19.04.2021 00:00:00,19.04.2021 00:15:00,61372,8284,18268,210734.00000000012,0,0,6.912000000000004,-1597.5999999999972,203885.2,35695.600000000006,0,9600,2112,19.04.2021
20.04.2021 00:00:00,20.04.2021 00:15:00,68708,10704,18144,164990,0,0,6.912000000000004,-16314.800000000008,213398.39999999997,17625.19999999999,0,9600,2112,20.04.2021
21.04.2021 00:00:00,21.04.2021 00:15:00,30880,15052,18184,146370.4,0,0,6.912000000000004,-3415.5999999999976,228948.80000000002,10264.8,0,9600,2112,21.04.2021
22.04.2021 00:00:00,22.04.2021 00:15:00,74312,12396,18184,135219.2,0,0,6.912000000000004,-5657.600000000001,233362.8,21235.199999999997,0,9600,2112,22.04.2021
23.04.2021 00:00:00,23.04.2021 00:15:00,80876,16484,17208,114642,0,0,6.912000000000004,23355.200000000008,251883.20000000004,15339.199999999995,0,9600,2112,23.04.2021
24.04.2021 00:00:00,24.04.2021 00:15:00,7112,18428,16968,131543.2,0,0,6.912000000000004,-42450,245755.60000000003,10912,0,9600,2112,24.04.2021
25.04.2021 00:00:00,25.04.2021 00:15:00,88976,17460,17080,73582.80000000002,0,0,6.912000000000004,-77156.4,246827.99999999997,12658.399999999998,0,9600,2112,25.04.2021
26.04.2021 00:00:00,26.04.2021 00:15:00,29736,14356,17164,156415.99999999988,0,0,6.912000000000004,39217.60000000001,241312.40000000005,23234.400000000005,0,9600,2112,26.04.2021
27.04.2021 00:00:00,27.04.2021 00:15:00,27676,12780,16756,105650.8,0,0,6.912000000000004,26960.80000000001,254710.80000000002,24517.599999999995,0,9600,2112,27.04.2021
28.04.2021 00:00:00,28.04.2021 00:15:00,145772,13776,16720,112882.8,0,0,6.912000000000004,10879.199999999995,259994.0000000001,28169.199999999997,0,9600,2112,28.04.2021
29.04.2021 00:00:00,29.04.2021 00:15:00,69304,12936,16920,144180.00000000003,0,0,6.912000000000004,22469.600000000002,273082.0000000001,41076,0,9600,2112,29.04.2021
30.04.2021 00:00:00,30.04.2021 00:15:00,53328,10280,16952,94807.20000000003,0,0,6.912000000000004,41810.399999999994,317920.80000000005,44662.799999999974,0,9600,2112,30.04.2021
01.05.2021 00:00:00,01.05.2021 00:15:00,52480,13560,16716,31539.6,0,0,6.912000000000004,-27492.399999999998,381776.80000000005,47886.39999999999,0,9600,2112,01.05.2021
02.05.2021 00:00:00,02.05.2021 00:15:00,209400,11052,16952,34743.60000000001,0,0,6.912000000000004,-69435.59999999998,405718.4000000002,46922.39999999999,0,9600,2112,02.05.2021
03.05.2021 00:00:00,03.05.2021 00:15:00,103768,15152,16712,45116.399999999994,0,0,6.912000000000004,48077.999999999985,404042.8000000003,45279.60000000001,0,9600,2112,03.05.2021
04.05.2021 00:00:00,04.05.2021 00:15:00,122168,15600,17136,31514.39999999999,0,0,6.912000000000004,-55634,379624.80000000016,30338,0,9600,2112,04.05.2021
05.05.2021 00:00:00,05.05.2021 00:15:00,99584,8996,16832,35585.60000000001,0,0,6.912000000000004,66910.4,354804.39999999997,52029.600000000006,0,9600,2112,05.05.2021
06.05.2021 00:00:00,06.05.2021 00:15:00,142128,14272,16920,43782.4,0,0,6.912000000000004,83781.2,348018.7999999999,57016.00000000001,0,9600,2112,06.05.2021
07.05.2021 00:00:00,07.05.2021 00:15:00,102428,10688,16920,44744.399999999994,0,0,6.912000000000004,90747.59999999999,349516.4000000001,58927.59999999999,0,9600,2112,07.05.2021
08.05.2021 00:00:00,08.05.2021 00:15:00,81228,18804,16920,40916.399999999994,0,0,6.912000000000004,-30057.20000000001,366115.19999999995,27290.799999999996,0,9600,2112,08.05.2021
09.05.2021 00:00:00,09.05.2021 00:15:00,178404,22896,16920,2454.399999999997,0,0,6.912000000000004,-99503.59999999999,336427.59999999986,23241.999999999993,0,9600,2112,09.05.2021
10.05.2021 00:00:00,10.05.2021 00:15:00,185496,15812,16968,28344.800000000007,0,0,6.912000000000004,42464.80000000001,378997.19999999984,66553.2,0,9600,2112,10.05.2021
11.05.2021 00:00:00,11.05.2021 00:15:00,198316,14480,16936,36409.19999999998,0,0,6.912000000000004,49194.399999999994,432274.39999999997,76572.40000000001,0,9600,2112,11.05.2021
12.05.2021 00:00:00,12.05.2021 00:15:00,87368,5528,16456,38741.2,0,0,6.912000000000004,71793.99999999999,476336.8000000002,92290.8,0,9600,2112,12.05.2021
13.05.2021 00:00:00,13.05.2021 00:15:00,168136,9392,16552,36304.80000000001,0,0,6.912000000000004,30616.000000000007,495265.6,64477.20000000002,0,9600,2112,13.05.2021
14.05.2021 00:00:00,14.05.2021 00:15:00,105764,11672,16568,40615.59999999999,0,0,6.912000000000004,70568.79999999997,494768.40000000026,60490.80000000002,0,9600,2112,14.05.2021
15.05.2021 00:00:00,15.05.2021 00:15:00,24912,13540,16704,39689.60000000001,0,0,6.912000000000004,-9168.800000000008,495148.00000000023,54222.80000000001,0,9600,2112,15.05.2021
16.05.2021 00:00:00,16.05.2021 00:15:00,73972,13304,16924,27612.00000000001,0,0,6.912000000000004,-76707.59999999998,472968.4000000002,44864.79999999999,0,9600,2112,16.05.2021
17.05.2021 00:00:00,17.05.2021 00:15:00,120212,10584,16920,40068.4,0,0,6.912000000000004,67149.59999999998,462559.19999999995,74875.60000000003,0,9600,2112,17.05.2021
18.05.2021 00:00:00,18.05.2021 00:15:00,180536,12928,16920,49158,0,0,6.912000000000004,71472,470588.00000000023,65882.80000000002,0,9600,2112,18.05.2021
19.05.2021 00:00:00,19.05.2021 00:15:00,76768,8576,16920,46644.39999999999,0,0,6.912000000000004,79332.39999999997,470674.39999999997,73257.2,0,9600,2112,19.05.2021
20.05.2021 00:00:00,20.05.2021 00:15:00,150476,13656,16592,47001.19999999999,0,0,6.912000000000004,37338.79999999998,490200.79999999993,59682.79999999999,0,9600,2112,20.05.2021
21.05.2021 00:00:00,21.05.2021 00:15:00,64936,13684,17012,33518.4,0,0,6.912000000000004,-49164.79999999998,467358,38005.19999999999,0,9600,2112,21.05.2021
22.05.2021 00:00:00,22.05.2021 00:15:00,51240,10364,16920,1258.3999999999999,0,0,6.912000000000004,-43087.20000000001,456430.4,35280,0,9600,2112,22.05.2021
23.05.2021 00:00:00,23.05.2021 00:15:00,53380,12184,16920,0,0,0,6.912000000000004,-44343.60000000002,455583.2,46306.4,0,9600,2112,23.05.2021
24.05.2021 00:00:00,24.05.2021 00:15:00,97016,9968,16908,297.19999999999993,0,0,6.912000000000004,-56598.399999999994,482703.59999999986,42471.20000000001,0,9600,2112,24.05.2021
25.05.2021 00:00:00,25.05.2021 00:15:00,91684,8280,16184,33691.200000000004,0,0,6.912000000000004,87969.99999999997,473712.80000000005,85126.40000000001,0,9600,2112,25.05.2021
26.05.2021 00:00:00,26.05.2021 00:15:00,93908,16684,16412,55266.39999999998,0,0,6.912000000000004,49166.79999999999,480702.39999999997,62175.199999999975,0,9600,2112,26.05.2021
27.05.2021 00:00:00,27.05.2021 00:15:00,59040,9152,16424,65004.4,0,0,6.912000000000004,75465.2,444334.8,74370,0,9600,2112,27.05.2021
28.05.2021 00:00:00,28.05.2021 00:15:00,83852,13908,16268,42973.99999999999,0,0,6.912000000000004,43970.39999999999,452145.19999999995,80391.2,0,9600,2112,28.05.2021
29.05.2021 00:00:00,29.05.2021 00:15:00,74572,14688,16072,37395.600000000006,0,0,6.912000000000004,-12492.400000000001,448932.39999999985,63638.80000000001,0,9600,2112,29.05.2021
30.05.2021 00:00:00,30.05.2021 00:15:00,111376,17012,16184,29204,0,0,6.912000000000004,-58877.59999999998,437295.2000000002,44486.799999999996,0,9600,2112,30.05.2021
31.05.2021 00:00:00,31.05.2021 00:15:00,69336,15520,16084,41134.80000000002,0,0,6.912000000000004,53738.79999999998,410025.2,67910,0,9600,2112,31.05.2021
01.06.2021 00:00:00,01.06.2021 00:15:00,26236,16820,15572,612.0000000000001,0,0,6.912000000000004,61806,419319.59999999986,71552.79999999997,0,9600,2112,01.06.2021
02.06.2021 00:00:00,02.06.2021 00:15:00,15940,16764,16080,0,0,0,6.912000000000004,39530.000000000015,425807.20000000007,64814,0,9600,2112,02.06.2021
03.06.2021 00:00:00,03.06.2021 00:15:00,10440,18988,15448,0,0,0,6.912000000000004,37749.600000000006,431901.6000000002,75642.8,0,9600,2112,03.06.2021
04.06.2021 00:00:00,04.06.2021 00:15:00,24688,17132,15176,0,0,0,6.912000000000004,105290.4,441771.9999999998,86496.8,0,9600,2112,04.06.2021
05.06.2021 00:00:00,05.06.2021 00:15:00,32844,15264,14888,0,0,0,6.912000000000004,18789.999999999996,466867.2000000001,80483.99999999994,0,9600,2112,05.06.2021
06.06.2021 00:00:00,06.06.2021 00:15:00,46596,9620,14756,0,0,0,6.912000000000004,-45652.00000000001,503452.8,76229.19999999998,0,9600,2112,06.06.2021
07.06.2021 00:00:00,07.06.2021 00:15:00,26176,14520,14712,0,0,0,6.912000000000004,95617.19999999998,494976.79999999993,93800,0,9600,2112,07.06.2021
08.06.2021 00:00:00,08.06.2021 00:15:00,21484,15516,14908,0,0,0,6.912000000000004,83743.2,494755.99999999994,93678.00000000001,0,9600,2112,08.06.2021
09.06.2021 00:00:00,09.06.2021 00:15:00,67236,14564,14976,8215.6,0,0,6.912000000000004,84085.20000000006,491518.40000000014,91787.20000000001,0,9600,2112,09.06.2021
10.06.2021 00:00:00,10.06.2021 00:15:00,56588,13912,14672,0,0,0,6.912000000000004,108438.79999999999,491111.9999999998,90145.19999999995,0,9600,2112,10.06.2021
11.06.2021 00:00:00,11.06.2021 00:15:00,63108,13516,14504,0,0,0,6.912000000000004,91998.4,494608,91090.4,0,9600,2112,11.06.2021
12.06.2021 00:00:00,12.06.2021 00:15:00,66688,15192,14208,0,0,0,6.912000000000004,-48571.6,498695.1999999999,68182.79999999999,0,9600,2112,12.06.2021
13.06.2021 00:00:00,13.06.2021 00:15:00,208064,19424,13684,0,0,0,6.912000000000004,-86676.00000000006,483622.00000000006,64804.40000000002,0,9600,2112,13.06.2021
14.06.2021 00:00:00,14.06.2021 00:15:00,63288,17724,13440,7810.800000000001,0,0,6.912000000000004,73392.4,478740,85056.79999999997,0,9600,2112,14.06.2021
15.06.2021 00:00:00,15.06.2021 00:15:00,5436,17772,13380,589.2000000000002,0,0,6.912000000000004,107738.00000000003,463244.4,95006.39999999997,0,9600,2112,15.06.2021
16.06.2021 00:00:00,16.06.2021 00:15:00,6100,16956,13404,0,0,0,6.912000000000004,92591.99999999999,450096.79999999993,100236.40000000005,0,9600,2112,16.06.2021
17.06.2021 00:00:00,17.06.2021 00:15:00,44076,17244,13748,259.99999999999994,0,0,6.912000000000004,64532.399999999994,439377.60000000015,87532.4,0,9600,2112,17.06.2021
18.06.2021 00:00:00,18.06.2021 00:15:00,60132,16844,13484,2208.000000000004,0,0,6.912000000000004,80625.59999999998,436603.20000000007,88021.99999999997,0,9600,2112,18.06.2021
19.06.2021 00:00:00,19.06.2021 00:15:00,15032,16700,13452,38.39999999999993,0,0,6.912000000000004,45851.99999999999,441579.1999999999,81348.00000000003,0,9600,2112,19.06.2021
20.06.2021 00:00:00,20.06.2021 00:15:00,33828,17004,13008,38.39999999999993,0,0,6.912000000000004,-45008.799999999996,438104.00000000023,76369.20000000003,0,9600,2112,20.06.2021
21.06.2021 00:00:00,21.06.2021 00:15:00,42684,15660,13308,12468.799999999997,0,0,6.912000000000004,68144,427400.79999999993,87065.19999999998,0,9600,2112,21.06.2021
22.06.2021 00:00:00,22.06.2021 00:15:00,30152,16656,12904,15035.199999999999,0,0,6.912000000000004,87020.8,446107.1999999999,86360.00000000003,0,9600,2112,22.06.2021
23.06.2021 00:00:00,23.06.2021 00:15:00,55060,16228,12732,21733.6,0,0,6.912000000000004,106300.79999999997,439105.20000000024,92224,0,9600,2112,23.06.2021
24.06.2021 00:00:00,24.06.2021 00:15:00,31112,15712,13392,55060.8,0,0,6.912000000000004,66405.59999999999,446746,95798.40000000002,0,9600,2112,24.06.2021
25.06.2021 00:00:00,25.06.2021 00:15:00,108364,13352,13552,15771.599999999995,0,0,6.912000000000004,72467.20000000006,440256.00000000006,88892.00000000003,0,9600,2112,25.06.2021
26.06.2021 00:00:00,26.06.2021 00:15:00,46832,17032,14816,4286.799999999991,0,0,6.912000000000004,24330,437678,68175.59999999999,0,9600,2112,26.06.2021
27.06.2021 00:00:00,27.06.2021 00:15:00,7812,17848,13460,6804.799999999992,0,0,6.912000000000004,-42795.19999999999,416166.39999999997,61384.80000000001,0,9600,2112,27.06.2021
28.06.2021 00:00:00,28.06.2021 00:15:00,19928,16240,13676,83625.19999999998,0,0,6.912000000000004,96666.80000000002,380408.8,84957.19999999998,0,9600,2112,28.06.2021
29.06.2021 00:00:00,29.06.2021 00:15:00,41812,15720,14208,45669.200000000004,0,0,6.912000000000004,89121.2,377752.00000000006,79674.80000000002,0,9600,2112,29.06.2021
30.06.2021 00:00:00,30.06.2021 00:15:00,131744,11112,14736,27452.4,0,0,6.912000000000004,91175.60000000003,385551.5999999998,77461.19999999998,0,9600,2112,30.06.2021
01.07.2021 00:00:00,01.07.2021 00:15:00,140932,12128,14208,187.99999999999994,0,0,6.912000000000004,88112.40000000002,402884.79999999993,81463.60000000002,0,9600,2112,01.07.2021
02.07.2021 00:00:00,02.07.2021 00:15:00,129112,14484,14008,436.79999999999995,0,0,6.912000000000004,109425.20000000003,380209.99999999994,83370.4,0,9600,2112,02.07.2021
03.07.2021 00:00:00,03.07.2021 00:15:00,62700,17868,13824,38.39999999999993,0,0,6.912000000000004,21746.800000000003,367361.19999999995,65880,0,9600,2112,03.07.2021
04.07.2021 00:00:00,04.07.2021 00:15:00,5544,16412,13608,38.39999999999993,0,0,6.912000000000004,-61534.40000000001,354320.79999999993,65727.2,0,9600,2112,04.07.2021
05.07.2021 00:00:00,05.07.2021 00:15:00,48500,14008,14188,0,0,0,6.912000000000004,41282.4,384774.00000000006,97097.59999999999,0,9600,2112,05.07.2021
06.07.2021 00:00:00,06.07.2021 00:15:00,55416,16876,14592,13689.199999999999,0,0,6.912000000000004,33501.19999999999,367708.79999999993,86073.99999999999,0,9600,2112,06.07.2021
07.07.2021 00:00:00,07.07.2021 00:15:00,54356,16032,14600,44000.000000000015,0,0,6.912000000000004,121917.20000000003,336067.1999999999,105297.59999999995,0,9600,2112,07.07.2021
08.07.2021 00:00:00,08.07.2021 00:15:00,74796,13484,14948,25121.600000000002,0,0,6.912000000000004,122228.79999999999,354374.39999999997,100827.2,0,9600,2112,08.07.2021
09.07.2021 00:00:00,09.07.2021 00:15:00,121356,12628,15372,0,0,0,6.912000000000004,10595.600000000015,420503.2,93286.39999999997,0,9600,2112,09.07.2021
10.07.2021 00:00:00,10.07.2021 00:15:00,44000,18484,15604,22347.199999999997,0,0,6.912000000000004,-27052,421996.80000000005,73578.00000000001,0,9600,2112,10.07.2021
11.07.2021 00:00:00,11.07.2021 00:15:00,31512,12544,15360,0,0,0,6.912000000000004,-64399.6,414825.2,72576.8,0,9600,2112,11.07.2021
12.07.2021 00:00:00,12.07.2021 00:15:00,32652,15484,15360,17692.399999999998,0,0,6.912000000000004,35773.19999999998,422191.1999999998,86546.79999999999,0,9600,2112,12.07.2021
13.07.2021 00:00:00,13.07.2021 00:15:00,123272,15088,15360,6088.400000000001,0,0,6.912000000000004,81556,394930,98120.79999999999,0,9600,2112,13.07.2021
14.07.2021 00:00:00,14.07.2021 00:15:00,67596,10916,15744,6875.200000000001,0,0,6.912000000000004,50092.799999999996,431278.00000000006,95152.00000000001,0,9600,2112,14.07.2021
15.07.2021 00:00:00,15.07.2021 00:15:00,33052,13360,15388,49675.2,0,0,6.912000000000004,95454.80000000002,428961.99999999994,100380.39999999998,0,9600,2112,15.07.2021
16.07.2021 00:00:00,16.07.2021 00:15:00,69280,13772,14976,702.8000000000001,0,0,6.912000000000004,77008.79999999999,411575.5999999999,98855.6,0,9600,2112,16.07.2021
17.07.2021 00:00:00,17.07.2021 00:15:00,79000,8816,14988,15932.400000000003,0,0,6.912000000000004,-37895.19999999999,428558.4,98720.40000000008,0,9600,2112,17.07.2021
18.07.2021 00:00:00,18.07.2021 00:15:00,137888,11008,15744,0,0,0,6.912000000000004,-46698.00000000001,365392.8,76752.80000000002,0,9600,2112,18.07.2021
19.07.2021 00:00:00,19.07.2021 00:15:00,145560,14844,15360,19843.199999999993,0,0,6.912000000000004,24873.19999999999,343380,87986.79999999999,0,9600,2112,19.07.2021
20.07.2021 00:00:00,20.07.2021 00:15:00,99212,14724,15628,0,0,0,6.912000000000004,78933.60000000002,408827.1999999999,71367.20000000001,0,9600,2112,20.07.2021
21.07.2021 00:00:00,21.07.2021 00:15:00,56116,15724,15648,466.79999999999984,0,0,6.912000000000004,67628.8,428823.60000000003,70358.8,0,9600,2112,21.07.2021
22.07.2021 00:00:00,22.07.2021 00:15:00,21184,14660,15744,159.99999999999997,0,0,6.912000000000004,88368.8,427442.39999999997,89132.8,0,9600,2112,22.07.2021
23.07.2021 00:00:00,23.07.2021 00:15:00,4248,14748,15524,7827.599999999989,0,0,6.912000000000004,79804.00000000001,420450.80000000016,93136.8,0,9600,2112,23.07.2021
24.07.2021 00:00:00,24.07.2021 00:15:00,59588,17092,15380,38.39999999999993,0,0,6.912000000000004,5490.399999999999,402440.40000000014,68230.00000000003,0,9600,2112,24.07.2021
25.07.2021 00:00:00,25.07.2021 00:15:00,48044,16476,15380,218.00000000000043,0,0,6.912000000000004,-56229.19999999996,416965.99999999994,67338,0,9600,2112,25.07.2021
26.07.2021 00:00:00,26.07.2021 00:15:00,30688,13928,15376,38.39999999999993,0,0,6.912000000000004,101371.59999999996,406923.9999999999,98605.19999999998,0,9600,2112,26.07.2021
27.07.2021 00:00:00,27.07.2021 00:15:00,40104,14296,15744,38.39999999999993,0,0,6.912000000000004,95052.79999999999,412665.5999999999,108056.39999999998,0,9600,2112,27.07.2021
28.07.2021 00:00:00,28.07.2021 00:15:00,60680,12660,15704,38.39999999999993,0,0,6.912000000000004,63748.40000000002,398143.2,91855.60000000002,0,9600,2112,28.07.2021
29.07.2021 00:00:00,29.07.2021 00:15:00,39016,15492,15684,24135.60000000003,0,0,6.912000000000004,15207.999999999998,385272.00000000006,56234.80000000001,0,9600,2112,29.07.2021
